timestamp,day_index,weekday,hour,stage_name,mini_pattern,users,spawn_rate,scale_factor,error_rate,latency_ms,is_weekend,is_anomaly,anomaly_type,severity
1779844889.3507047,1,1,12.488,day_peak,wave,118,26.47,0.9729,0.147,97.6,0,0,none,none
1779844904.5581036,1,1,12.492,day_peak,wave,107,34.09,1.0331,0.12,88.5,0,0,none,none
1779844919.968778,1,1,12.496,day_peak,wave,75,26.1,0.9245,0.05673,87.9,0,0,none,none
1779844935.164184,1,1,12.5,day_peak,wave,114,32.06,0.9297,0.13705,88.2,0,0,none,none
1779844950.3485668,1,1,12.505,day_peak,wave,84,36.78,1.0797,0.07144,88.1,0,0,none,none
1779844966.1504815,1,1,12.509,day_peak,wave,104,22.06,1.0892,0.11292,88.9,0,0,none,none
1779844981.4668334,1,1,12.513,day_peak,wave,120,36.26,0.9559,0.152,94.3,0,0,none,none
1779844996.7458448,1,1,12.517,day_peak,wave,81,25.67,1.0522,0.06625,89.0,0,0,none,none
1779845012.0124176,1,1,12.522,day_peak,wave,89,28.46,0.9565,0.08073,88.2,0,0,none,none
1779845028.1201143,1,1,12.526,day_peak,wave,77,31.79,0.9121,0.05977,85.4,0,0,none,none
1779845043.4850075,1,1,12.53,day_peak,wave,99,31.14,1.0432,0.10154,91.4,0,0,none,none
1779845058.7967849,1,1,12.535,day_peak,wave,95,28.73,0.9637,0.09288,94.2,0,0,none,none
1779845073.8822887,1,1,12.539,day_peak,wave,128,36.09,1.0496,0.35,166.9,0,1,traffic_burst,medium
1779845089.2864416,1,1,12.543,day_peak,wave,99,32.83,0.9558,0.10154,84.3,0,0,none,none
1779845104.9664116,1,1,12.547,day_peak,wave,95,36.15,1.0023,0.09288,90.8,0,0,none,none
1779845121.0043118,1,1,12.552,day_peak,wave,98,39.68,0.974,0.09934,94.9,0,0,none,none
1779845136.2570114,1,1,12.556,day_peak,micro_spike,101,27.17,0.9159,0.34811,140.4,0,0,none,none
1779845151.4260821,1,1,12.56,day_peak,micro_spike,76,34.29,0.9948,0.14559,157.5,0,0,none,none
1779845166.8176663,1,1,12.565,day_peak,micro_spike,128,22.89,0.9803,0.35,167.1,0,0,none,none
1779845182.4009573,1,1,12.569,day_peak,micro_spike,96,29.14,1.0898,0.23752,154.7,0,0,none,none
1779845197.6668067,1,1,12.573,day_peak,micro_spike,111,32.88,1.0303,0.32417,146.7,0,0,none,none
1779845212.9484415,1,1,12.577,day_peak,micro_spike,101,21.6,0.9753,0.26507,158.4,0,0,none,none
1779845228.4349418,1,1,12.582,day_peak,micro_spike,106,29.0,1.0937,0.29405,154.0,0,0,none,none
1779845243.5302453,1,1,12.586,day_peak,micro_spike,88,33.36,1.0369,0.19703,174.4,0,0,none,none
1779845258.6061254,1,1,12.59,day_peak,micro_spike,101,33.37,1.0281,0.26507,144.6,0,0,none,none
1779845274.08327,1,1,12.594,day_peak,micro_spike,113,30.09,0.9911,0.33645,154.7,0,0,none,none
1779845289.3459778,1,1,12.599,day_peak,wave,95,20.08,0.9672,0.09288,78.7,0,0,none,none
1779845304.4071028,1,1,12.603,day_peak,wave,85,33.22,1.1049,0.07324,89.7,0,0,none,none
1779845319.9370525,1,1,12.607,day_peak,wave,106,23.3,0.9866,0.11762,89.2,0,0,none,none
1779845335.271829,1,1,12.611,day_peak,wave,85,29.54,1.0215,0.07324,91.3,0,0,none,none
1779845350.610904,1,1,12.616,day_peak,wave,123,30.9,1.036,0.15949,88.9,0,0,none,none
1779845365.83461,1,1,12.62,day_peak,wave,93,31.11,0.9202,0.08872,79.4,0,0,none,none
1779845381.27144,1,1,12.624,day_peak,wave,86,25.32,1.0919,0.07506,86.6,0,0,none,none
1779845397.0298216,1,1,12.629,day_peak,wave,81,20.71,0.9767,0.06625,82.8,0,0,none,none
1779845412.5148077,1,1,12.633,day_peak,wave,125,22.43,1.0285,0.16447,100.5,0,0,none,none
1779845428.530167,1,1,12.637,day_peak,wave,102,32.27,0.9886,0.1083,90.2,0,0,none,none
1779845443.978083,1,1,12.642,day_peak,wave,118,20.39,1.028,0.147,97.2,0,0,none,none
1779845459.5033376,1,1,12.646,day_peak,wave,101,34.56,0.9322,0.10603,83.4,0,0,none,none
1779845474.7172902,1,1,12.65,day_peak,wave,93,25.3,0.9312,0.08872,90.6,0,0,none,none
1779845490.1469579,1,1,12.654,day_peak,wave,90,21.3,0.9276,0.08268,85.2,0,0,none,none
1779845505.9508624,1,1,12.659,day_peak,wave,91,29.9,1.0427,0.14601,90.7,0,0,none,none
1779845521.4443545,1,1,12.663,day_peak,lull,87,23.01,0.9208,0.03077,52.8,0,0,none,none
1779845536.7090745,1,1,12.667,day_peak,lull,113,35.38,1.0078,0.05383,58.5,0,0,none,none
1779845552.1662714,1,1,12.672,day_peak,lull,95,17.28,0.9504,0.03715,52.7,0,0,none,none
1779845567.4069757,1,1,12.676,day_peak,lull,96,18.9,1.1034,0.038,60.3,0,0,none,none
1779845582.7106795,1,1,12.68,day_peak,lull,97,33.39,0.9191,0.03886,50.2,0,0,none,none
1779845598.0821643,1,1,12.684,day_peak,lull,118,19.34,1.0226,0.0588,55.3,0,0,none,none
1779845613.3921669,1,1,12.689,day_peak,lull,116,32.75,0.9155,0.1508,56.9,0,0,none,none
1779845628.7774491,1,1,12.693,day_peak,wave,73,33.81,0.9921,0.05381,92.6,0,0,none,none
1779845644.6244166,1,1,12.697,day_peak,wave,104,20.58,0.9977,0.11292,86.9,0,0,none,none
1779845659.7375972,1,1,12.702,day_peak,wave,73,29.23,1.0898,0.05381,88.5,0,0,none,none
1779845675.0626478,1,1,12.706,day_peak,wave,126,38.48,0.9882,0.16695,99.6,0,0,none,none
1779845690.493271,1,1,12.71,day_peak,wave,89,25.59,0.9813,0.30065,88.3,0,0,none,none
1779845705.9889033,1,1,12.714,day_peak,wave,82,23.72,1.0739,0.06795,82.7,0,0,none,none
1779845721.3379903,1,1,12.719,day_peak,wave,104,20.61,0.9955,0.11292,92.4,0,0,none,none
1779845736.7873445,1,1,12.723,day_peak,wave,117,41.15,0.968,0.14451,93.2,0,0,none,none
1779845752.0838618,1,1,12.727,day_peak,wave,84,37.4,0.9224,0.07144,84.3,0,0,none,none
1779845767.534211,1,1,12.732,day_peak,wave,111,36.57,0.9165,0.12967,93.8,0,0,none,none
1779845782.636988,1,1,12.736,day_peak,wave,107,22.29,1.0157,0.12,92.1,0,0,none,none
1779845797.9458544,1,1,12.74,day_peak,wave,106,38.95,1.1003,0.11762,88.7,0,0,none,none
1779845813.5096626,1,1,12.744,day_peak,wave,102,28.03,1.0175,0.1083,84.6,0,0,none,none
1779845828.6896887,1,1,12.749,day_peak,wave,100,31.06,1.0686,0.10377,83.2,0,0,none,none
1779845843.9559925,1,1,12.753,day_peak,micro_spike,87,20.01,0.9734,0.1923,139.8,0,0,none,none
1779845859.4760897,1,1,12.757,day_peak,micro_spike,97,20.6,0.9948,0.2429,149.9,0,0,none,none
1779845874.6448922,1,1,12.761,day_peak,micro_spike,93,21.82,1.0641,0.22179,156.3,0,0,none,none
1779845889.916802,1,1,12.766,day_peak,micro_spike,93,33.59,1.0612,0.22179,150.1,0,0,none,none
1779845905.4296625,1,1,12.77,day_peak,micro_spike,113,27.01,0.9129,0.35,166.0,0,0,none,none
1779845920.7276456,1,1,12.774,day_peak,micro_spike,73,31.92,1.0977,0.13452,150.8,0,0,none,none
1779845935.7568195,1,1,12.778,day_peak,micro_spike,84,29.01,1.0718,0.17861,149.0,0,0,none,none
1779845951.2741199,1,1,12.783,day_peak,micro_spike,82,23.65,1.0538,0.16987,155.4,0,0,none,none
1779845966.7339976,1,1,12.787,day_peak,micro_spike,96,23.91,0.9818,0.23752,138.5,0,0,none,none
1779845982.7832513,1,1,12.791,day_peak,wave,80,31.39,1.0615,0.06458,86.7,0,0,none,none
1779845998.1691215,1,1,12.796,day_peak,wave,74,21.55,1.0016,0.05525,90.3,0,0,none,none
1779846013.5815804,1,1,12.8,day_peak,wave,79,34.09,1.0375,0.22454,83.4,0,0,none,none
1779846029.0404332,1,1,12.804,day_peak,wave,106,23.82,1.0771,0.11762,93.6,0,0,none,none
1779846044.2703571,1,1,12.808,day_peak,wave,91,27.27,1.0698,0.08466,96.2,0,0,none,none
1779846060.4074388,1,1,12.813,day_peak,wave,98,25.22,0.9482,0.09934,89.3,0,0,none,none
1779846075.7436619,1,1,12.817,day_peak,wave,82,21.24,1.0845,0.06795,84.7,0,0,none,none
1779846091.110657,1,1,12.821,day_peak,wave,111,20.7,0.9879,0.12967,90.7,0,0,none,none
1779846106.2781236,1,1,12.826,day_peak,wave,94,36.32,0.9569,0.09078,92.4,0,0,none,none
1779846121.5745826,1,1,12.83,day_peak,wave,106,33.82,0.9873,0.11762,88.8,0,0,none,none
1779846137.0150776,1,1,12.834,day_peak,wave,98,22.55,0.9723,0.09934,87.2,0,0,none,none
1779846152.0848558,1,1,12.838,day_peak,wave,86,21.82,1.011,0.07506,75.1,0,0,none,none
1779846167.4564025,1,1,12.843,day_peak,wave,81,32.69,0.9451,0.06625,85.8,0,0,none,none
1779846183.4138424,1,1,12.847,day_peak,wave,101,20.94,0.917,0.10603,90.9,0,0,none,none
1779846199.1222963,1,1,12.851,day_peak,micro_spike,112,26.39,0.9701,0.33029,148.6,0,0,none,none
1779846214.5020654,1,1,12.856,day_peak,micro_spike,73,26.85,1.0537,0.13452,163.1,0,0,none,none
1779846229.72896,1,1,12.86,day_peak,micro_spike,102,33.46,1.0743,0.27076,150.8,0,0,none,none
1779846245.0174563,1,1,12.864,day_peak,wave,97,18.37,0.9469,0.09716,89.0,0,0,none,none
1779846260.3248217,1,1,12.868,day_peak,wave,109,35.91,0.9579,0.1248,90.8,0,0,none,none
1779846276.3215313,1,1,12.873,day_peak,wave,94,31.15,1.1118,0.09078,88.0,0,0,none,none
1779846291.6678128,1,1,12.877,day_peak,wave,97,18.5,1.0418,0.09716,88.0,0,0,none,none
1779846306.8139749,1,1,12.881,day_peak,wave,76,27.43,0.9726,0.05823,91.6,0,0,none,none
1779846322.7733562,1,1,12.886,day_peak,wave,113,29.84,1.0363,0.13458,91.9,0,0,none,none
1779846338.229434,1,1,12.89,day_peak,wave,91,28.91,0.9315,0.08466,93.8,0,0,none,none
1779846353.6094012,1,1,12.894,day_peak,wave,96,23.67,1.0559,0.09501,87.2,0,0,none,none
1779846369.02043,1,1,12.899,day_peak,wave,90,27.75,0.9734,0.08268,91.6,0,0,none,none
1779846384.508798,1,1,12.903,day_peak,wave,99,30.41,1.1069,0.3107,84.0,0,0,none,none
1779846399.97258,1,1,12.907,day_peak,wave,104,26.03,0.9118,0.11292,83.9,0,0,none,none
1779846415.2967415,1,1,12.911,day_peak,wave,120,38.87,0.9237,0.152,95.5,0,0,none,none
1779846430.9116373,1,1,12.916,day_peak,wave,94,28.75,0.9615,0.09078,91.3,0,0,none,none
1779846446.1491177,1,1,12.92,day_peak,wave,71,31.83,0.9219,0.05101,80.1,0,0,none,none
1779846461.5869772,1,1,12.924,day_peak,wave,116,22.34,1.0162,0.14201,86.6,0,0,none,none
1779846476.976429,1,1,12.929,day_peak,wave,111,49.31,1.1101,0.35,140.2,0,1,traffic_burst,medium
1779846492.2457411,1,1,12.933,day_peak,wave,77,36.82,1.0216,0.05977,89.4,0,0,none,none
1779846507.936378,1,1,12.937,day_peak,wave,102,19.84,0.9496,0.1083,88.8,0,0,none,none
1779846522.9481661,1,1,12.941,day_peak,wave,73,23.34,1.0185,0.05381,85.8,0,0,none,none
1779846538.324926,1,1,12.946,day_peak,wave,98,24.48,0.9681,0.09934,93.7,0,0,none,none
1779846553.6810071,1,1,12.95,day_peak,wave,101,29.2,1.0795,0.10603,83.2,0,0,none,none
1779846569.0063283,1,1,12.954,day_peak,wave,88,39.28,1.0934,0.07881,85.6,0,0,none,none
1779846584.6035683,1,1,12.958,day_peak,wave,102,20.12,0.9369,0.1083,96.5,0,0,none,none
1779846600.1840398,1,1,12.963,day_peak,wave,121,32.6,1.0608,0.1545,98.2,0,0,none,none
1779846615.4610643,1,1,12.967,day_peak,wave,102,25.54,1.005,0.1083,89.4,0,0,none,none
1779846630.8117294,1,1,12.971,day_peak,wave,100,34.83,0.9356,0.10377,91.2,0,0,none,none
1779846646.1503227,1,1,12.976,day_peak,wave,112,22.28,1.0362,0.13212,90.4,0,0,none,none
1779846661.451705,1,1,12.98,day_peak,wave,108,26.23,0.9745,0.12239,93.1,0,0,none,none
1779846676.7442365,1,1,12.984,day_peak,wave,104,27.3,1.1068,0.11292,88.3,0,0,none,none
1779846692.0245705,1,1,12.988,day_peak,wave,77,34.7,0.9195,0.05977,88.6,0,0,none,none
1779846707.5638356,1,1,12.993,day_peak,wave,123,29.14,0.9539,0.15949,99.5,0,0,none,none
1779846722.9636707,1,1,12.997,day_peak,wave,81,24.5,1.0166,0.06625,86.2,0,0,none,none
1779846738.2268631,1,1,13.001,day_peak,wave,91,35.77,1.1095,0.08466,87.9,0,0,none,none
1779846753.8669276,1,1,13.005,day_peak,wave,110,22.16,0.9757,0.12723,86.8,0,0,none,none
1779846769.083629,1,1,13.01,day_peak,wave,78,31.49,0.9801,0.06134,82.3,0,0,none,none
1779846784.6752236,1,1,13.014,day_peak,wave,92,25.08,1.0383,0.08667,88.9,0,0,none,none
1779846799.9592192,1,1,13.018,day_peak,wave,112,32.39,0.9982,0.13212,98.3,0,0,none,none
1779846816.542658,1,1,13.023,day_peak,wave,92,33.83,0.9188,0.08667,85.8,0,0,none,none
1779846832.0637238,1,1,13.027,day_peak,wave,87,31.87,1.1032,0.07692,88.7,0,0,none,none
1779846847.2907124,1,1,13.031,day_peak,micro_spike,120,31.76,1.0828,0.35,162.3,0,0,none,none
1779846863.4343383,1,1,13.036,day_peak,micro_spike,91,17.55,1.0693,0.21166,151.7,0,0,none,none
1779846878.6731362,1,1,13.04,day_peak,micro_spike,76,32.26,1.0607,0.14559,157.6,0,0,none,none
1779846893.9493344,1,1,13.044,day_peak,micro_spike,90,20.22,0.9964,0.20671,146.7,0,0,none,none
1779846909.0752275,1,1,13.049,day_peak,lull,114,24.98,1.1072,0.05482,55.9,0,0,none,none
1779846925.0075603,1,1,13.053,day_peak,lull,87,21.43,1.0157,0.03077,56.5,0,0,none,none
1779846940.2326915,1,1,13.057,day_peak,lull,84,28.97,1.0176,0.02858,57.4,0,0,none,none
1779846956.2109606,1,1,13.062,day_peak,lull,114,29.56,0.9164,0.05482,56.9,0,0,none,none
1779846971.4461281,1,1,13.066,day_peak,lull,94,18.91,0.9654,0.03631,52.1,0,0,none,none
1779846986.74616,1,1,13.07,day_peak,lull,72,35.34,1.0647,0.02096,55.2,0,0,none,none
1779847002.58075,1,1,13.075,day_peak,lull,104,30.86,1.0057,0.04517,57.4,0,0,none,none
1779847017.857432,1,1,13.079,day_peak,micro_spike,109,30.14,0.9457,0.35,153.6,0,0,none,none
1779847033.1389136,1,1,13.083,day_peak,micro_spike,89,23.78,1.0496,0.20183,151.2,0,0,none,none
1779847048.4949508,1,1,13.087,day_peak,micro_spike,100,36.82,1.0162,0.25943,143.5,0,0,none,none
1779847063.7452319,1,1,13.092,day_peak,micro_spike,80,20.5,0.9678,0.16146,164.7,0,0,none,none
1779847079.272789,1,1,13.096,day_peak,wave,106,21.05,0.9725,0.11762,92.5,0,0,none,none
1779847095.258435,1,1,13.1,day_peak,wave,102,37.95,0.9469,0.1083,86.1,0,0,none,none
1779847110.40365,1,1,13.105,day_peak,wave,123,36.06,1.0564,0.15949,100.3,0,0,none,none
1779847126.047734,1,1,13.109,day_peak,wave,106,36.42,0.9714,0.11762,87.3,0,0,none,none
1779847141.093614,1,1,13.113,day_peak,wave,103,31.17,1.029,0.1106,88.6,0,0,none,none
1779847156.3194208,1,1,13.117,day_peak,wave,72,26.39,1.006,0.05239,83.5,0,0,none,none
1779847171.6602757,1,1,13.122,day_peak,wave,89,25.7,1.0927,0.08073,81.5,0,0,none,none
1779847186.9590366,1,1,13.126,day_peak,wave,85,32.54,1.0142,0.07324,81.4,0,0,none,none
1779847202.108588,1,1,13.13,day_peak,wave,111,22.42,1.0798,0.12967,98.2,0,0,none,none
1779847217.4993544,1,1,13.134,day_peak,wave,91,33.34,0.9818,0.08466,83.5,0,0,none,none
1779847232.7125318,1,1,13.139,day_peak,wave,71,20.77,0.9879,0.05101,88.5,0,0,none,none
1779847248.246684,1,1,13.143,day_peak,wave,73,35.97,0.9704,0.05381,91.9,0,0,none,none
1779847263.633408,1,1,13.147,day_peak,wave,93,32.99,1.0366,0.08872,94.9,0,0,none,none
1779847278.8822165,1,1,13.151,day_peak,lull,96,23.15,1.071,0.038,54.3,0,0,none,none
1779847294.0270407,1,1,13.156,day_peak,lull,114,36.65,1.0639,0.05482,56.6,0,0,none,none
1779847309.3533773,1,1,13.16,day_peak,lull,104,33.6,1.0628,0.04517,55.1,0,0,none,none
1779847325.4593098,1,1,13.164,day_peak,lull,77,26.28,0.916,0.02391,59.0,0,0,none,none
1779847340.705501,1,1,13.169,day_peak,lull,83,24.52,1.0841,0.02787,57.9,0,0,none,none
1779847355.9385207,1,1,13.173,day_peak,lull,103,23.34,0.9532,0.04424,57.8,0,0,none,none
1779847371.3593779,1,1,13.177,lunch_dip,lull,93,27.48,0.9465,0.03549,57.3,0,0,none,none
1779847386.630471,1,1,13.181,lunch_dip,lull,96,29.77,1.0515,0.038,56.5,0,0,none,none
1779847401.9576583,1,1,13.186,lunch_dip,lull,93,27.11,0.9205,0.03549,54.8,0,0,none,none
1779847417.2602768,1,1,13.19,lunch_dip,lull,91,27.31,1.0547,0.03387,56.0,0,0,none,none
1779847432.886974,1,1,13.194,lunch_dip,lull,85,23.91,1.0965,0.02929,53.9,0,0,none,none
1779847448.1232867,1,1,13.198,lunch_dip,lull,80,24.8,0.9369,0.02583,55.3,0,0,none,none
1779847463.3802667,1,1,13.203,lunch_dip,lull,92,25.61,0.999,0.03467,52.8,0,0,none,none
1779847479.863,1,1,13.207,lunch_dip,lull,92,25.07,1.0243,0.03467,53.2,0,0,none,none
1779847495.1115189,1,1,13.211,lunch_dip,lull,76,20.53,1.0948,0.02329,54.9,0,0,none,none
1779847510.315959,1,1,13.216,lunch_dip,lull,72,20.53,1.0331,0.09836,53.2,0,0,none,none
1779847525.5365806,1,1,13.22,lunch_dip,lull,79,20.07,1.0144,0.02518,55.1,0,0,none,none
1779847540.796718,1,1,13.224,lunch_dip,lull,64,17.93,0.9806,0.01687,60.1,0,0,none,none
1779847556.0311852,1,1,13.228,lunch_dip,lull,67,17.09,1.0745,0.01831,55.5,0,0,none,none
1779847571.3743417,1,1,13.233,lunch_dip,lull,63,16.45,1.0806,0.01641,57.1,0,0,none,none
1779847586.5481484,1,1,13.237,lunch_dip,lull,57,12.98,0.9494,0.01389,57.2,0,0,none,none
1779847601.9101112,1,1,13.241,lunch_dip,lull,55,12.17,0.9134,0.01313,63.3,0,0,none,none
1779847617.0261385,1,1,13.245,lunch_dip,lull,50,11.12,1.0298,0.01141,56.9,0,0,none,none
1779847632.3675225,1,1,13.25,lunch_dip,wave,50,10.52,0.9169,0.02852,84.9,0,0,none,none
1779847647.6396291,1,1,13.254,lunch_dip,wave,42,8.88,1.0828,0.02274,90.5,0,0,none,none
1779847662.892305,1,1,13.258,lunch_dip,wave,53,9.8,1.0562,0.03104,86.9,0,0,none,none
1779847678.075522,1,1,13.262,lunch_dip,wave,47,8.43,1.0393,0.0262,83.0,0,0,none,none
1779847693.3481016,1,1,13.266,lunch_dip,wave,47,8.69,0.946,0.0262,90.8,0,0,none,none
1779847708.8574739,1,1,13.271,lunch_dip,wave,42,7.05,1.0504,0.02274,87.0,0,0,none,none
1779847724.2227912,1,1,13.275,lunch_dip,wave,38,5.1,1.0115,0.02031,89.5,0,0,none,none
1779847739.4145753,1,1,13.279,lunch_dip,wave,41,6.23,0.9246,0.02211,78.9,0,0,none,none
1779847754.5739202,1,1,13.283,lunch_dip,wave,32,8.76,1.0354,0.01716,77.5,0,0,none,none
1779847769.8984432,1,1,13.288,lunch_dip,wave,55,8.14,1.0074,0.03284,85.9,0,0,none,none
1779847785.027888,1,1,13.292,lunch_dip,wave,37,9.31,1.0407,0.01975,86.1,0,0,none,none
1779847800.4040055,1,1,13.296,lunch_dip,lull,39,9.81,1.0308,0.00836,54.3,0,0,none,none
1779847815.7763443,1,1,13.3,lunch_dip,lull,37,7.81,1.0986,0.0079,57.2,0,0,none,none
1779847830.9372056,1,1,13.305,lunch_dip,lull,34,6.41,0.9546,0.17418,53.7,0,0,none,none
1779847846.7157068,1,1,13.309,lunch_dip,lull,49,9.24,1.0848,0.23232,61.7,0,0,none,none
1779847861.9162562,1,1,13.313,lunch_dip,lull,62,9.12,1.0409,0.01597,55.3,0,0,none,none
1779847877.1415334,1,1,13.318,lunch_dip,lull,36,5.85,0.9511,0.00768,52.8,0,0,none,none
1779847892.4153721,1,1,13.322,lunch_dip,lull,32,6.99,1.0025,0.00686,57.3,0,0,none,none
1779847907.6926847,1,1,13.326,lunch_dip,lull,34,7.36,1.0879,0.00726,54.2,0,0,none,none
1779847922.9314458,1,1,13.33,lunch_dip,lull,39,7.97,0.9215,0.00836,62.4,0,0,none,none
1779847938.1131535,1,1,13.334,lunch_dip,lull,52,9.55,0.9775,0.01207,56.2,0,0,none,none
1779847954.868906,1,1,13.339,lunch_dip,lull,43,8.75,1.0529,0.00936,52.3,0,0,none,none
1779847970.2251174,1,1,13.343,lunch_dip,lull,46,8.75,1.0249,0.01019,53.8,0,0,none,none
1779847985.3963323,1,1,13.348,lunch_dip,lull,45,8.9,1.1076,0.21104,51.1,0,0,none,none
1779848000.7017374,1,1,13.352,lunch_dip,lull,35,5.36,1.0713,0.00747,54.8,0,0,none,none
1779848015.9222932,1,1,13.356,lunch_dip,lull,32,10.57,1.0289,0.00686,59.3,0,0,none,none
1779848031.20934,1,1,13.36,lunch_dip,wave,36,8.29,0.9854,0.0192,87.6,0,0,none,none
1779848046.5797465,1,1,13.365,lunch_dip,wave,29,5.88,1.0853,0.01578,91.1,0,0,none,none
1779848061.8101726,1,1,13.369,lunch_dip,wave,58,12.47,1.0787,0.06131,150.0,0,1,traffic_burst,medium
1779848077.218107,1,1,13.373,lunch_dip,wave,40,10.37,0.9162,0.02149,86.7,0,0,none,none
1779848092.267606,1,1,13.377,lunch_dip,wave,57,5.59,1.0535,0.03473,86.4,0,0,none,none
1779848107.4718318,1,1,13.381,lunch_dip,wave,44,26.96,1.0196,0.04082,233.6,0,1,slow_deploy,low
1779848122.7572846,1,1,13.386,lunch_dip,wave,39,5.35,1.0615,0.02089,86.4,0,0,none,none
1779848138.0576487,1,1,13.39,lunch_dip,wave,47,5.63,0.9352,0.0262,95.0,0,0,none,none
1779848153.2270608,1,1,13.394,lunch_dip,wave,51,9.2,1.0356,0.02934,93.7,0,0,none,none
1779848168.56254,1,1,13.398,lunch_dip,wave,59,8.89,0.9923,0.03672,84.5,0,0,none,none
1779848184.3130372,1,1,13.403,lunch_dip,wave,48,7.6,0.9979,0.02695,92.9,0,0,none,none
1779848200.0719156,1,1,13.407,lunch_dip,lull,43,5.56,0.9117,0.00936,57.2,0,0,none,none
1779848215.4658117,1,1,13.411,lunch_dip,lull,35,10.09,0.9606,0.00747,51.6,0,0,none,none
1779848230.8947709,1,1,13.416,lunch_dip,lull,47,9.76,1.1068,0.01048,51.3,0,0,none,none
1779848246.130081,1,1,13.42,lunch_dip,lull,43,6.86,1.0511,0.00936,54.5,0,0,none,none
1779848261.4493964,1,1,13.424,lunch_dip,lull,29,9.38,0.9212,0.00631,51.3,0,0,none,none
1779848276.7089274,1,1,13.429,lunch_dip,lull,48,5.92,0.9505,0.01078,57.9,0,0,none,none
1779848292.1870186,1,1,13.433,lunch_dip,lull,40,9.3,1.0786,0.0086,50.7,0,0,none,none
1779848308.1994786,1,1,13.437,lunch_dip,lull,55,5.36,0.9126,0.15474,51.8,0,0,none,none
1779848323.8290768,1,1,13.442,lunch_dip,lull,59,7.66,1.0578,0.01469,63.0,0,0,none,none
1779848339.0964773,1,1,13.446,lunch_dip,lull,47,9.85,1.0944,0.01048,54.5,0,0,none,none
1779848354.4886932,1,1,13.45,lunch_dip,lull,38,7.51,0.9948,0.00812,55.8,0,0,none,none
1779848369.6779637,1,1,13.454,lunch_dip,lull,38,7.11,1.1027,0.00812,60.7,0,0,none,none
1779848384.8606582,1,1,13.459,lunch_dip,lull,34,7.38,0.9343,0.00726,53.5,0,0,none,none
1779848400.2245965,1,1,13.463,lunch_dip,lull,66,6.56,0.9714,0.03441,57.8,0,1,memory_leak,medium
1779848415.6078193,1,1,13.467,lunch_dip,lull,51,7.8,1.0319,0.02266,55.9,0,1,memory_leak,medium
1779848430.6940234,1,1,13.471,lunch_dip,lull,41,5.57,1.1114,0.01708,51.6,0,1,memory_leak,medium
1779848445.9623408,1,1,13.476,lunch_dip,lull,49,8.39,1.0132,0.02141,54.8,0,1,memory_leak,medium
1779848461.1514902,1,1,13.48,lunch_dip,lull,39,9.52,1.1063,0.01614,52.3,0,1,memory_leak,medium
1779848476.4117846,1,1,13.484,lunch_dip,lull,56,9.3,0.9743,0.02608,53.0,0,1,memory_leak,medium
1779848491.6541607,1,1,13.488,lunch_dip,lull,33,7.33,1.1029,0.01363,53.2,0,1,memory_leak,medium
1779848506.9086602,1,1,13.492,lunch_dip,lull,54,5.68,0.9744,0.02466,57.6,0,1,memory_leak,medium
1779848522.093565,1,1,13.497,lunch_dip,lull,37,7.43,1.0672,0.01525,56.6,0,1,memory_leak,medium
1779848537.3575566,1,1,13.501,lunch_dip,lull,43,8.21,0.9267,0.01807,51.5,0,1,memory_leak,medium
1779848552.7720835,1,1,13.505,lunch_dip,lull,45,5.41,1.0052,0.01912,58.5,0,1,memory_leak,medium
1779848567.8556764,1,1,13.509,lunch_dip,lull,46,6.87,0.9221,0.01967,55.7,0,1,memory_leak,medium
1779848583.2108166,1,1,13.514,lunch_dip,lull,40,10.16,1.0827,0.0086,59.0,0,0,none,none
1779848598.509397,1,1,13.518,lunch_dip,lull,42,8.56,1.0244,0.0091,56.8,0,0,none,none
1779848613.7332625,1,1,13.522,lunch_dip,lull,46,6.34,1.0755,0.01019,56.8,0,0,none,none
1779848629.0156057,1,1,13.526,lunch_dip,lull,44,5.67,1.0976,0.00963,61.9,0,0,none,none
1779848644.3641582,1,1,13.531,lunch_dip,lull,58,6.82,0.9918,0.01429,54.8,0,0,none,none
1779848659.5812616,1,1,13.535,lunch_dip,wave,35,5.77,1.0208,0.01866,93.1,0,0,none,none
1779848675.6697853,1,1,13.539,lunch_dip,wave,35,5.47,0.9116,0.01866,87.8,0,0,none,none
1779848690.9182756,1,1,13.544,lunch_dip,wave,55,6.08,0.9758,0.03284,91.2,0,0,none,none
1779848706.1552362,1,1,13.548,lunch_dip,wave,36,5.7,0.9124,0.22984,88.6,0,0,none,none
1779848721.4200149,1,1,13.552,lunch_dip,wave,40,7.7,1.0393,0.02149,85.9,0,0,none,none
1779848736.7954159,1,1,13.556,lunch_dip,wave,56,6.47,0.9258,0.24914,92.1,0,0,none,none
1779848751.9454408,1,1,13.561,lunch_dip,wave,34,9.74,0.9575,0.1045,86.6,0,0,none,none
1779848767.3693256,1,1,13.565,lunch_dip,wave,36,4.96,1.0589,0.0192,84.0,0,0,none,none
1779848782.5963767,1,1,13.569,lunch_dip,wave,34,8.69,0.9972,0.19746,85.8,0,0,none,none
1779848798.425505,1,1,13.573,lunch_dip,wave,36,9.32,0.958,0.0192,87.0,0,0,none,none
1779848813.6019614,1,1,13.578,lunch_dip,wave,29,6.31,1.0494,0.01578,87.6,0,0,none,none
1779848828.9602463,1,1,13.582,lunch_dip,wave,30,7.7,1.0651,0.01623,86.7,0,0,none,none
