timestamp,cpu_usage_percent,day_index,weekday,hour,stage_name,mini_pattern,users,spawn_rate,scale_factor,error_rate,latency_ms,is_weekend,is_anomaly,anomaly_type,severity
1779842370,64.53026800181381,1,1,12.804,day_peak,wave,106,23.82,1.0771,0.11762,93.6,0,0,none,none
1779842385,64.26610169491742,1,1,12.808,day_peak,wave,91,27.27,1.0698,0.08466,96.2,0,0,none,none
1779842400,64.0652542372907,1,1,12.813,day_peak,wave,98,25.22,0.9482,0.09934,89.3,0,0,none,none
1779842415,64.06355932203489,1,1,12.817,day_peak,wave,82,21.24,1.0845,0.06795,84.7,0,0,none,none
1779842430,63.93898305084835,1,1,12.821,day_peak,wave,111,20.7,0.9879,0.12967,90.7,0,0,none,none
1779842445,63.80593220339013,1,1,12.826,day_peak,wave,94,36.32,0.9569,0.09078,92.4,0,0,none,none
1779842460,63.44745762711559,1,1,12.83,day_peak,wave,106,33.82,0.9873,0.11762,88.8,0,0,none,none
1779842475,63.28050847457558,1,1,12.834,day_peak,wave,98,22.55,0.9723,0.09934,87.2,0,0,none,none
1779842490,63.07796610169552,1,1,12.838,day_peak,wave,86,21.82,1.011,0.07506,75.1,0,0,none,none
1779842505,62.62966101695152,1,1,12.843,day_peak,wave,81,32.69,0.9451,0.06625,85.8,0,0,none,none
1779842520,62.36864406779513,1,1,12.847,day_peak,wave,101,20.94,0.917,0.10603,90.9,0,0,none,none
1779842520,62.36864406779513,1,1,12.851,day_peak,micro_spike,112,26.39,0.9701,0.33029,148.6,0,0,none,none
1779842535,62.11101694915284,1,1,12.856,day_peak,micro_spike,73,26.85,1.0537,0.13452,163.1,0,0,none,none
1779842550,61.78135593220251,1,1,12.86,day_peak,micro_spike,102,33.46,1.0743,0.27076,150.8,0,0,none,none
1779842565,61.69602239984893,1,1,12.864,day_peak,wave,97,18.37,0.9469,0.09716,89.0,0,0,none,none
1779842580,61.39661016949242,1,1,12.868,day_peak,wave,109,35.91,0.9579,0.1248,90.8,0,0,none,none
1779842595,61.62496652576276,1,1,12.873,day_peak,wave,94,31.15,1.1118,0.09078,88.0,0,0,none,none
1779842610,61.20299528470127,1,1,12.877,day_peak,wave,97,18.5,1.0418,0.09716,88.0,0,0,none,none
1779842625,60.958474576270994,1,1,12.881,day_peak,wave,76,27.43,0.9726,0.05823,91.6,0,0,none,none
1779842640,61.08813559322004,1,1,12.886,day_peak,wave,113,29.84,1.0363,0.13458,91.9,0,0,none,none
1779842655,60.90084745762751,1,1,12.89,day_peak,wave,91,28.91,0.9315,0.08466,93.8,0,0,none,none
1779842670,60.67966101694579,1,1,12.894,day_peak,wave,96,23.67,1.0559,0.09501,87.2,0,0,none,none
1779842685,60.71355932203252,1,1,12.899,day_peak,wave,90,27.75,0.9734,0.08268,91.6,0,0,none,none
1779842700,60.84152542372576,1,1,12.903,day_peak,wave,99,30.41,1.1069,0.3107,84.0,0,0,none,none
1779842715,60.81355932203439,1,1,12.907,day_peak,wave,104,26.03,0.9118,0.11292,83.9,0,0,none,none
1779842730,60.64915254237071,1,1,12.911,day_peak,wave,120,38.87,0.9237,0.152,95.5,0,0,none,none
1779842745,60.345762711868254,1,1,12.916,day_peak,wave,94,28.75,0.9615,0.09078,91.3,0,0,none,none
1779842760,60.157627118642885,1,1,12.92,day_peak,wave,71,31.83,0.9219,0.05101,80.1,0,0,none,none
1779842775,60.37033898305292,1,1,12.924,day_peak,wave,116,22.34,1.0162,0.14201,86.6,0,0,none,none
1779842790,60.65196168161592,1,1,12.929,day_peak,wave,111,49.31,1.1101,0.35,140.2,0,1,traffic_burst,medium
1779842805,60.91610169491752,1,1,12.933,day_peak,wave,77,36.82,1.0216,0.05977,89.4,0,0,none,none
1779842820,61.01949152542363,1,1,12.937,day_peak,wave,102,19.84,0.9496,0.1083,88.8,0,0,none,none
1779842835,60.74576271186343,1,1,12.941,day_peak,wave,73,23.34,1.0185,0.05381,85.8,0,0,none,none
1779842850,60.57627118644216,1,1,12.946,day_peak,wave,98,24.48,0.9681,0.09934,93.7,0,0,none,none
1779842865,60.58559322033681,1,1,12.95,day_peak,wave,101,29.2,1.0795,0.10603,83.2,0,0,none,none
1779842880,60.727118644071645,1,1,12.954,day_peak,wave,88,39.28,1.0934,0.07881,85.6,0,0,none,none
1779842895,60.80084745762318,1,1,12.958,day_peak,wave,102,20.12,0.9369,0.1083,96.5,0,0,none,none
1779842910,60.99745762711776,1,1,12.963,day_peak,wave,121,32.6,1.0608,0.1545,98.2,0,0,none,none
1779842925,61.2533898305067,1,1,12.967,day_peak,wave,102,25.54,1.005,0.1083,89.4,0,0,none,none
1779842940,61.40254237288036,1,1,12.971,day_peak,wave,100,34.83,0.9356,0.10377,91.2,0,0,none,none
1779842955,61.73389830508652,1,1,12.976,day_peak,wave,112,22.28,1.0362,0.13212,90.4,0,0,none,none
1779842970,62.04661016949103,1,1,12.98,day_peak,wave,108,26.23,0.9745,0.12239,93.1,0,0,none,none
1779842985,62.09152542372822,1,1,12.984,day_peak,wave,104,27.3,1.1068,0.11292,88.3,0,0,none,none
1779843000,62.14491525423709,1,1,12.988,day_peak,wave,77,34.7,0.9195,0.05977,88.6,0,0,none,none
1779843015,62.11949152542452,1,1,12.993,day_peak,wave,123,29.14,0.9539,0.15949,99.5,0,0,none,none
1779843030,62.335593220343725,1,1,12.997,day_peak,wave,81,24.5,1.0166,0.06625,86.2,0,0,none,none
1779843045,62.690083457063,1,1,13.001,day_peak,wave,91,35.77,1.1095,0.08466,87.9,0,0,none,none
1779843060,62.56355932203637,1,1,13.005,day_peak,wave,110,22.16,0.9757,0.12723,86.8,0,0,none,none
1779843075,62.54491525423966,1,1,13.01,day_peak,wave,78,31.49,0.9801,0.06134,82.3,0,0,none,none
1779843090,62.299152542375744,1,1,13.014,day_peak,wave,92,25.08,1.0383,0.08667,88.9,0,0,none,none
1779843105,62.1347457627096,1,1,13.018,day_peak,wave,112,32.39,0.9982,0.13212,98.3,0,0,none,none
1779843120,62.1288135593241,1,1,13.023,day_peak,wave,92,33.83,0.9188,0.08667,85.8,0,0,none,none
1779843135,62.35593220338884,1,1,13.027,day_peak,wave,87,31.87,1.1032,0.07692,88.7,0,0,none,none
1779843150,62.307627118642486,1,1,13.031,day_peak,micro_spike,120,31.76,1.0828,0.35,162.3,0,0,none,none
1779843165,62.28474576271117,1,1,13.036,day_peak,micro_spike,91,17.55,1.0693,0.21166,151.7,0,0,none,none
1779843180,62.13559322033997,1,1,13.04,day_peak,micro_spike,76,32.26,1.0607,0.14559,157.6,0,0,none,none
1779843195,61.9624539827367,1,1,13.044,day_peak,micro_spike,90,20.22,0.9964,0.20671,146.7,0,0,none,none
1779843210,61.79830508474586,1,1,13.049,day_peak,lull,114,24.98,1.1072,0.05482,55.9,0,0,none,none
1779843225,61.584745762712856,1,1,13.053,day_peak,lull,87,21.43,1.0157,0.03077,56.5,0,0,none,none
1779843240,61.614797137655245,1,1,13.057,day_peak,lull,84,28.97,1.0176,0.02858,57.4,0,0,none,none
1779843255,61.552542372881945,1,1,13.062,day_peak,lull,114,29.56,0.9164,0.05482,56.9,0,0,none,none
1779843270,61.42542372881168,1,1,13.066,day_peak,lull,94,18.91,0.9654,0.03631,52.1,0,0,none,none
1779843285,61.124576271185546,1,1,13.07,day_peak,lull,72,35.34,1.0647,0.02096,55.2,0,0,none,none
1779843300,61.28305084745882,1,1,13.075,day_peak,lull,104,30.86,1.0057,0.04517,57.4,0,0,none,none
1779843315,61.37203389830282,1,1,13.079,day_peak,micro_spike,109,30.14,0.9457,0.35,153.6,0,0,none,none
1779843330,61.15932203389771,1,1,13.083,day_peak,micro_spike,89,23.78,1.0496,0.20183,151.2,0,0,none,none
1779843345,61.2533898305067,1,1,13.087,day_peak,micro_spike,100,36.82,1.0162,0.25943,143.5,0,0,none,none
1779843360,61.257627118643775,1,1,13.092,day_peak,micro_spike,80,20.5,0.9678,0.16146,164.7,0,0,none,none
1779843375,61.58050847457578,1,1,13.096,day_peak,wave,106,21.05,0.9725,0.11762,92.5,0,0,none,none
1779843390,61.89915254237071,1,1,13.1,day_peak,wave,102,37.95,0.9469,0.1083,86.1,0,0,none,none
1779843405,61.84322033898305,1,1,13.105,day_peak,wave,123,36.06,1.0564,0.15949,100.3,0,0,none,none
1779843420,61.73050847457488,1,1,13.109,day_peak,wave,106,36.42,0.9714,0.11762,87.3,0,0,none,none
1779843435,61.62372881355962,1,1,13.113,day_peak,wave,103,31.17,1.029,0.1106,88.6,0,0,none,none
1779843450,61.65169491525592,1,1,13.117,day_peak,wave,72,26.39,1.006,0.05239,83.5,0,0,none,none
1779843465,61.766360906025,1,1,13.122,day_peak,wave,89,25.7,1.0927,0.08073,81.5,0,0,none,none
1779843480,61.71864406779898,1,1,13.126,day_peak,wave,85,32.54,1.0142,0.07324,81.4,0,0,none,none
1779843495,61.71440677966192,1,1,13.13,day_peak,wave,111,22.42,1.0798,0.12967,98.2,0,0,none,none
1779843510,61.45508474576133,1,1,13.134,day_peak,wave,91,33.34,0.9818,0.08466,83.5,0,0,none,none
1779843525,61.63813559321925,1,1,13.139,day_peak,wave,71,20.77,0.9879,0.05101,88.5,0,0,none,none
1779843540,61.58050847457578,1,1,13.143,day_peak,wave,73,35.97,0.9704,0.05381,91.9,0,0,none,none
1779843555,61.29576271186264,1,1,13.147,day_peak,wave,93,32.99,1.0366,0.08872,94.9,0,0,none,none
1779843570,61.391525423729895,1,1,13.151,day_peak,lull,96,23.15,1.071,0.038,54.3,0,0,none,none
1779843585,61.5322033898319,1,1,13.156,day_peak,lull,114,36.65,1.0639,0.05482,56.6,0,0,none,none
1779843600,61.409322033898704,1,1,13.16,day_peak,lull,104,33.6,1.0628,0.04517,55.1,0,0,none,none
1779843615,61.631355932200925,1,1,13.164,day_peak,lull,77,26.28,0.916,0.02391,59.0,0,0,none,none
1779843630,61.70873417807366,1,1,13.169,day_peak,lull,83,24.52,1.0841,0.02787,57.9,0,0,none,none
1779843645,61.869491525426,1,1,13.173,day_peak,lull,103,23.34,0.9532,0.04424,57.8,0,0,none,none
1779843660,61.5618644067766,1,1,13.177,lunch_dip,lull,93,27.48,0.9465,0.03549,57.3,0,0,none,none
1779843675,61.39406779661116,1,1,13.181,lunch_dip,lull,96,29.77,1.0515,0.038,56.5,0,0,none,none
1779843690,61.10423728813304,1,1,13.186,lunch_dip,lull,93,27.11,0.9205,0.03549,54.8,0,0,none,none
1779843705,61.21355932203449,1,1,13.19,lunch_dip,lull,91,27.31,1.0547,0.03387,56.0,0,0,none,none
1779843720,61.45762711864259,1,1,13.194,lunch_dip,lull,85,23.91,1.0965,0.02929,53.9,0,0,none,none
1779843735,61.7533898305062,1,1,13.198,lunch_dip,lull,80,24.8,0.9369,0.02583,55.3,0,0,none,none
1779843750,61.71440677966192,1,1,13.203,lunch_dip,lull,92,25.61,0.999,0.03467,52.8,0,0,none,none
1779843765,61.8728813559327,1,1,13.207,lunch_dip,lull,92,25.07,1.0243,0.03467,53.2,0,0,none,none
1779843780,61.67288135593141,1,1,13.211,lunch_dip,lull,76,20.53,1.0948,0.02329,54.9,0,0,none,none
1779843795,61.80593220338717,1,1,13.216,lunch_dip,lull,72,20.53,1.0331,0.09836,53.2,0,0,none,none
1779843810,61.95677966102159,1,1,13.22,lunch_dip,lull,79,20.07,1.0144,0.02518,55.1,0,0,none,none
1779843825,62.132203389830806,1,1,13.224,lunch_dip,lull,64,17.93,0.9806,0.01687,60.1,0,0,none,none
1779843840,62.157627118643376,1,1,13.228,lunch_dip,lull,67,17.09,1.0745,0.01831,55.5,0,0,none,none
1779843855,62.06864406779691,1,1,13.233,lunch_dip,lull,63,16.45,1.0806,0.01641,57.1,0,0,none,none
1779843870,61.8169491525401,1,1,13.237,lunch_dip,lull,57,12.98,0.9494,0.01389,57.2,0,0,none,none
1779843885,61.72796610169857,1,1,13.241,lunch_dip,lull,55,12.17,0.9134,0.01313,63.3,0,0,none,none
1779843900,61.90847457626782,1,1,13.245,lunch_dip,lull,50,11.12,1.0298,0.01141,56.9,0,0,none,none
1779843915,61.450847457624256,1,1,13.25,lunch_dip,wave,50,10.52,0.9169,0.02852,84.9,0,0,none,none
1779843930,61.50084745762889,1,1,13.254,lunch_dip,wave,42,8.88,1.0828,0.02274,90.5,0,0,none,none
1779843945,61.5644067796628,1,1,13.258,lunch_dip,wave,53,9.8,1.0562,0.03104,86.9,0,0,none,none
1779843960,61.63220338982883,1,1,13.262,lunch_dip,wave,47,8.43,1.0393,0.0262,83.0,0,0,none,none
1779843975,61.61864406779464,1,1,13.266,lunch_dip,wave,47,8.69,0.946,0.0262,90.8,0,0,none,none
1779843990,61.40169491525247,1,1,13.271,lunch_dip,wave,42,7.05,1.0504,0.02274,87.0,0,0,none,none
1779844005,61.49661016948935,1,1,13.275,lunch_dip,wave,38,5.1,1.0115,0.02031,89.5,0,0,none,none
1779844020,61.2677966101688,1,1,13.279,lunch_dip,wave,41,6.23,0.9246,0.02211,78.9,0,0,none,none
1779844035,61.057627118642486,1,1,13.283,lunch_dip,wave,32,8.76,1.0354,0.01716,77.5,0,0,none,none
1779844050,61.066101694914174,1,1,13.288,lunch_dip,wave,55,8.14,1.0074,0.03284,85.9,0,0,none,none
1779844065,60.97372881355854,1,1,13.292,lunch_dip,wave,37,9.31,1.0407,0.01975,86.1,0,0,none,none
1779844080,60.95593220338973,1,1,13.296,lunch_dip,lull,39,9.81,1.0308,0.00836,54.3,0,0,none,none
1779844095,61.1127118644047,1,1,13.3,lunch_dip,lull,37,7.81,1.0986,0.0079,57.2,0,0,none,none
1779844110,60.970338983049366,1,1,13.305,lunch_dip,lull,34,6.41,0.9546,0.17418,53.7,0,0,none,none
1779844125,60.961864406777686,1,1,13.309,lunch_dip,lull,49,9.24,1.0848,0.23232,61.7,0,0,none,none
1779844140,60.969491525423926,1,1,13.313,lunch_dip,lull,62,9.12,1.0409,0.01597,55.3,0,0,none,none
1779844155,61.03220338983238,1,1,13.318,lunch_dip,lull,36,5.85,0.9511,0.00768,52.8,0,0,none,none
1779844170,61.24406779661204,1,1,13.322,lunch_dip,lull,32,6.99,1.0025,0.00686,57.3,0,0,none,none
1779844185,61.16949152542275,1,1,13.326,lunch_dip,lull,34,7.36,1.0879,0.00726,54.2,0,0,none,none
1779844200,61.17261811944705,1,1,13.33,lunch_dip,lull,39,7.97,0.9215,0.00836,62.4,0,0,none,none
1779844215,60.88644067796542,1,1,13.334,lunch_dip,lull,52,9.55,0.9775,0.01207,56.2,0,0,none,none
1779844230,60.77118644067846,1,1,13.339,lunch_dip,lull,43,8.75,1.0529,0.00936,52.3,0,0,none,none
1779844245,60.87033898304996,1,1,13.343,lunch_dip,lull,46,8.75,1.0249,0.01019,53.8,0,0,none,none
1779844260,61.06355932203045,1,1,13.348,lunch_dip,lull,45,8.9,1.1076,0.21104,51.1,0,0,none,none
1779844275,60.79152542372852,1,1,13.352,lunch_dip,lull,35,5.36,1.0713,0.00747,54.8,0,0,none,none
1779844290,61.17033898305312,1,1,13.356,lunch_dip,lull,32,10.57,1.0289,0.00686,59.3,0,0,none,none
1779844305,61.42457627118625,1,1,13.36,lunch_dip,wave,36,8.29,0.9854,0.0192,87.6,0,0,none,none
1779844320,61.36525423728696,1,1,13.365,lunch_dip,wave,29,5.88,1.0853,0.01578,91.1,0,0,none,none
1779844335,61.62457627118999,1,1,13.369,lunch_dip,wave,58,12.47,1.0787,0.06131,150.0,0,1,traffic_burst,medium
1779844350,61.349999999999405,1,1,13.373,lunch_dip,wave,40,10.37,0.9162,0.02149,86.7,0,0,none,none
1779844365,61.580508474578245,1,1,13.377,lunch_dip,wave,57,5.59,1.0535,0.03473,86.4,0,0,none,none
1779844380,61.45423728813589,1,1,13.381,lunch_dip,wave,44,26.96,1.0196,0.04082,233.6,0,1,slow_deploy,low
1779844395,61.49745762711727,1,1,13.386,lunch_dip,wave,39,5.35,1.0615,0.02089,86.4,0,0,none,none
1779844410,61.78728813559293,1,1,13.39,lunch_dip,wave,47,5.63,0.9352,0.0262,95.0,0,0,none,none
1779844425,61.87881355932312,1,1,13.394,lunch_dip,wave,51,9.2,1.0356,0.02934,93.7,0,0,none,none
1779844440,61.87288135593517,1,1,13.398,lunch_dip,wave,59,8.89,0.9923,0.03672,84.5,0,0,none,none
1779844455,62.126271186440384,1,1,13.403,lunch_dip,wave,48,7.6,0.9979,0.02695,92.9,0,0,none,none
1779844470,62.15762711864584,1,1,13.407,lunch_dip,lull,43,5.56,0.9117,0.00936,57.2,0,0,none,none
1779844485,62.31864406779791,1,1,13.411,lunch_dip,lull,35,10.09,0.9606,0.00747,51.6,0,0,none,none
1779844500,62.27457627118862,1,1,13.416,lunch_dip,lull,47,9.76,1.1068,0.01048,51.3,0,0,none,none
1779844515,62.681355932204575,1,1,13.42,lunch_dip,lull,43,6.86,1.0511,0.00936,54.5,0,0,none,none
1779844530,62.85254237288165,1,1,13.424,lunch_dip,lull,29,9.38,0.9212,0.00631,51.3,0,0,none,none
1779844545,62.93559322034017,1,1,13.429,lunch_dip,lull,48,5.92,0.9505,0.01078,57.9,0,0,none,none
1779844560,62.86186440677631,1,1,13.433,lunch_dip,lull,40,9.3,1.0786,0.0086,50.7,0,0,none,none
1779844575,63.0635593220334,1,1,13.437,lunch_dip,lull,55,5.36,0.9126,0.15474,51.8,0,0,none,none
1779844590,63.07118644067964,1,1,13.442,lunch_dip,lull,59,7.66,1.0578,0.01469,63.0,0,0,none,none
1779844605,62.88050847457548,1,1,13.446,lunch_dip,lull,47,9.85,1.0944,0.01048,54.5,0,0,none,none
1779844620,62.83135593220368,1,1,13.45,lunch_dip,lull,38,7.51,0.9948,0.00812,55.8,0,0,none,none
1779844635,62.58050847457726,1,1,13.454,lunch_dip,lull,38,7.11,1.1027,0.00812,60.7,0,0,none,none
1779844650,62.74406779660563,1,1,13.459,lunch_dip,lull,34,7.38,0.9343,0.00726,53.5,0,0,none,none
1779844665,62.42796610169442,1,1,13.463,lunch_dip,lull,66,6.56,0.9714,0.03441,57.8,0,1,memory_leak,medium
1779844680,62.20762711864308,1,1,13.467,lunch_dip,lull,51,7.8,1.0319,0.02266,55.9,0,1,memory_leak,medium
1779844695,62.401694915256414,1,1,13.471,lunch_dip,lull,41,5.57,1.1114,0.01708,51.6,0,1,memory_leak,medium
1779844710,62.356779661019225,1,1,13.476,lunch_dip,lull,49,8.39,1.0132,0.02141,54.8,0,1,memory_leak,medium
1779844725,61.91779661016742,1,1,13.48,lunch_dip,lull,39,9.52,1.1063,0.01614,52.3,0,1,memory_leak,medium
1779844740,61.77966101695163,1,1,13.484,lunch_dip,lull,56,9.3,0.9743,0.02608,53.0,0,1,memory_leak,medium
1779844755,61.684745762712254,1,1,13.488,lunch_dip,lull,33,7.33,1.1029,0.01363,53.2,0,1,memory_leak,medium
1779844770,61.48559322033642,1,1,13.492,lunch_dip,lull,54,5.68,0.9744,0.02466,57.6,0,1,memory_leak,medium
1779844785,61.49237288135721,1,1,13.497,lunch_dip,lull,37,7.43,1.0672,0.01525,56.6,0,1,memory_leak,medium
1779844800,61.47118644067678,1,1,13.501,lunch_dip,lull,43,8.21,0.9267,0.01807,51.5,0,1,memory_leak,medium
1779844815,61.35762711864072,1,1,13.505,lunch_dip,lull,45,5.41,1.0052,0.01912,58.5,0,1,memory_leak,medium
1779844830,61.24661016949084,1,1,13.509,lunch_dip,lull,46,6.87,0.9221,0.01967,55.7,0,1,memory_leak,medium
1779844845,61.04067796610653,1,1,13.514,lunch_dip,lull,40,10.16,1.0827,0.0086,59.0,0,0,none,none
1779844860,60.9161016949126,1,1,13.518,lunch_dip,lull,42,8.56,1.0244,0.0091,56.8,0,0,none,none
1779844875,60.890677966100014,1,1,13.522,lunch_dip,lull,46,6.34,1.0755,0.01019,56.8,0,0,none,none
1779844890,60.7900963383305,1,1,13.526,lunch_dip,lull,44,5.67,1.0976,0.00963,61.9,0,0,none,none
1779844905,60.90762711864337,1,1,13.531,lunch_dip,lull,58,6.82,0.9918,0.01429,54.8,0,0,none,none
1779844920,60.659588748553226,1,1,13.535,lunch_dip,wave,35,5.77,1.0208,0.01866,93.1,0,0,none,none
1779844935,60.77033898305055,1,1,13.539,lunch_dip,wave,35,5.47,0.9116,0.01866,87.8,0,0,none,none
1779844950,61.01525423728902,1,1,13.544,lunch_dip,wave,55,6.08,0.9758,0.03284,91.2,0,0,none,none
1779844965,60.911864406780445,1,1,13.548,lunch_dip,wave,36,5.7,0.9124,0.22984,88.6,0,0,none,none
1779844980,60.8881355932237,1,1,13.552,lunch_dip,wave,40,7.7,1.0393,0.02149,85.9,0,0,none,none
1779844995,60.76271186440432,1,1,13.556,lunch_dip,wave,56,6.47,0.9258,0.24914,92.1,0,0,none,none
1779845010,61.05338983051036,1,1,13.561,lunch_dip,wave,34,9.74,0.9575,0.1045,86.6,0,0,none,none
1779845025,61.42288135593044,1,1,13.565,lunch_dip,wave,36,4.96,1.0589,0.0192,84.0,0,0,none,none
1779845040,61.24406779661451,1,1,13.569,lunch_dip,wave,34,8.69,0.9972,0.19746,85.8,0,0,none,none
1779845055,61.62372881355962,1,1,13.573,lunch_dip,wave,36,9.32,0.958,0.0192,87.0,0,0,none,none
1779845070,61.80762711864298,1,1,13.578,lunch_dip,wave,29,6.31,1.0494,0.01578,87.6,0,0,none,none
1779845085,62.403389830507294,1,1,13.582,lunch_dip,wave,30,7.7,1.0651,0.01623,86.7,0,0,none,none
1779845100,62.17457627118426,1,1,13.586,lunch_dip,lull,38,8.89,1.0239,0.00812,53.5,0,0,none,none
1779845115,62.08813559322153,1,1,13.59,lunch_dip,lull,33,5.8,1.0683,0.00706,56.9,0,0,none,none
1779845130,62.33474576271334,1,1,13.595,lunch_dip,lull,46,7.28,0.9397,0.01019,62.7,0,0,none,none
1779845145,62.211864406782624,1,1,13.599,lunch_dip,lull,50,6.86,0.999,0.01141,53.5,0,0,none,none
1779845160,61.708474576271485,1,1,13.603,lunch_dip,lull,36,8.66,0.9288,0.00768,53.0,0,0,none,none
1779845175,61.83813559321807,1,1,13.608,lunch_dip,lull,47,9.41,1.0167,0.01048,53.8,0,0,none,none
1779845190,61.830508474579226,1,1,13.612,lunch_dip,lull,37,6.89,1.1017,0.0079,61.0,0,0,none,none
1779845205,61.753389830508674,1,1,13.616,lunch_dip,lull,50,5.71,0.9902,0.01141,58.7,0,0,none,none
1779845220,62.22033898304937,1,1,13.62,lunch_dip,lull,47,7.42,1.0533,0.01048,57.3,0,0,none,none
1779845235,61.95423728813787,1,1,13.625,lunch_dip,lull,43,9.43,0.9846,0.00936,59.6,0,0,none,none
1779845250,61.90423728813322,1,1,13.629,lunch_dip,wave,49,5.45,0.9332,0.02773,88.4,0,0,none,none
1779845265,61.775423728812086,1,1,13.633,lunch_dip,wave,33,6.4,1.0411,0.01765,94.1,0,0,none,none
1779845280,61.77372881355873,1,1,13.637,lunch_dip,wave,30,7.92,1.1008,0.01623,80.9,0,0,none,none
1779845295,61.76890326166748,1,1,13.641,lunch_dip,wave,53,6.99,0.9534,0.03104,84.9,0,0,none,none
1779845310,61.42881355932085,1,1,13.646,lunch_dip,wave,32,10.36,0.9516,0.01716,96.7,0,0,none,none
1779845325,61.42372881355587,1,1,13.65,lunch_dip,wave,48,7.1,1.1067,0.02695,88.0,0,0,none,none
1779845340,61.37288135593073,1,1,13.654,lunch_dip,wave,48,7.41,1.0245,0.02695,86.7,0,0,none,none
1779845355,61.29745762712091,1,1,13.658,lunch_dip,wave,36,5.53,1.0198,0.0192,84.8,0,0,none,none
1779845370,60.93559322033968,1,1,13.663,lunch_dip,wave,41,8.95,0.9108,0.02211,88.8,0,0,none,none
1779845385,60.78559322034056,1,1,13.667,lunch_dip,wave,47,9.57,0.915,0.0262,91.8,0,0,none,none
1779845400,60.941525423730106,1,1,13.671,lunch_dip,wave,47,8.75,1.1001,0.0262,93.5,0,0,none,none
1779845415,61.07627118644167,1,1,13.675,lunch_dip,lull,41,6.15,1.039,0.00884,56.9,0,0,none,none
1779845430,61.10000000000089,1,1,13.68,lunch_dip,lull,33,8.91,0.9928,0.00706,57.8,0,0,none,none
1779845445,61.40677966101744,1,1,13.684,lunch_dip,lull,47,9.6,1.0935,0.01048,61.7,0,0,none,none
1779845460,61.55084745762613,1,1,13.688,lunch_dip,lull,40,9.91,0.9949,0.0086,56.3,0,0,none,none
1779845475,61.29745762712091,1,1,13.692,lunch_dip,lull,49,8.15,1.028,0.25089,52.4,0,0,none,none
1779845490,61.496610169486885,1,1,13.696,lunch_dip,lull,41,5.31,0.984,0.00884,58.4,0,0,none,none
1779845505,61.42033898304917,1,1,13.701,lunch_dip,lull,36,6.44,1.0317,0.00768,57.8,0,0,none,none
1779845520,61.38983050847408,1,1,13.705,lunch_dip,lull,35,8.42,0.9606,0.00747,55.3,0,0,none,none
1779845535,61.50593220338647,1,1,13.709,lunch_dip,lull,43,6.85,0.9437,0.00936,60.8,0,0,none,none
1779845550,61.59661016949123,1,1,13.713,lunch_dip,lull,44,8.07,0.9234,0.00963,56.6,0,0,none,none
1779845565,61.47542372881385,1,1,13.718,lunch_dip,lull,49,5.95,0.9327,0.01109,59.2,0,0,none,none
1779845580,61.47581550017671,1,1,13.722,lunch_dip,lull,36,9.18,1.0043,0.00768,56.4,0,0,none,none
1779845595,61.48559322033642,1,1,13.726,lunch_dip,lull,38,8.58,1.0091,0.00812,53.9,0,0,none,none
1779845610,61.55593220339112,1,1,13.73,lunch_dip,lull,46,5.54,1.0947,0.01019,55.3,0,0,none,none
1779845625,61.4661016949118,1,1,13.735,lunch_dip,lull,41,7.32,1.0879,0.00884,56.9,0,0,none,none
1779845640,61.394915254236594,1,1,13.739,lunch_dip,lull,51,5.39,0.9519,0.101,56.1,0,0,none,none
1779845655,61.533050847457325,1,1,13.743,lunch_dip,lull,51,7.89,0.9113,0.01173,59.0,0,0,none,none
1779845670,61.36864406779365,1,1,13.748,lunch_dip,lull,51,9.24,0.9359,0.01173,57.6,0,0,none,none
1779845685,61.3101694915272,1,1,13.752,lunch_dip,lull,43,10.17,1.0465,0.00936,55.9,0,0,none,none
1779845700,61.3491525423715,1,1,13.756,lunch_dip,lull,39,9.18,0.9589,0.00836,56.8,0,0,none,none
1779845715,61.17372881356229,1,1,13.76,lunch_dip,lull,49,5.99,0.9596,0.01109,58.2,0,0,none,none
1779845730,61.10169491525424,1,1,13.764,lunch_dip,lull,53,5.57,0.9719,0.01242,58.9,0,0,none,none
1779845745,61.19745762711657,1,1,13.769,lunch_dip,lull,55,7.29,1.081,0.01313,52.8,0,0,none,none
1779845760,61.241525423725854,1,1,13.773,lunch_dip,lull,40,7.56,1.0837,0.0086,53.2,0,0,none,none
1779845775,61.20677966101863,1,1,13.777,lunch_dip,lull,29,6.36,0.9311,0.00631,53.8,0,0,none,none
1779845790,61.233898305084544,1,1,13.782,lunch_dip,lull,31,9.35,0.9606,0.00667,54.5,0,0,none,none
1779845805,61.09152542372674,1,1,13.786,lunch_dip,lull,50,5.34,1.1091,0.01141,54.9,0,0,none,none
1779845820,61.17457627118525,1,1,13.79,lunch_dip,lull,44,8.47,1.0563,0.00963,61.1,0,0,none,none
1779845835,61.22711864406869,1,1,13.794,lunch_dip,lull,49,6.96,0.9367,0.01109,51.0,0,0,none,none
1779845850,61.10000000000089,1,1,13.799,lunch_dip,lull,37,6.92,0.9126,0.0079,56.7,0,0,none,none
1779845865,61.03983050847121,1,1,13.803,lunch_dip,lull,56,5.85,1.0368,0.01351,55.2,0,0,none,none
1779845880,61.083898305082975,1,1,13.807,lunch_dip,lull,30,9.65,0.9516,0.00649,54.0,0,0,none,none
1779845895,61.2822033898309,1,1,13.811,lunch_dip,lull,34,8.76,1.0486,0.00726,57.0,0,0,none,none
